EOD,From Time,To time,Job name,,
231019,2023-10-20 00:53:05,2023-10-20 00:53:06,JCB613C1  ,,
231018,2023-10-19 00:27:59,2023-10-19 00:27:59,JCB613C1  ,,
231017,2023-10-18 00:44:02,2023-10-18 00:44:03,JCB613C1  ,,
231016,2023-10-17 01:32:48,2023-10-17 01:32:48,JCB613C1  ,,
231015,2023-10-16 00:32:06,2023-10-16 00:32:07,JCB613C1  ,,
231014,2023-10-15 00:26:00,2023-10-15 00:26:01,JCB613C1  ,,
231013,2023-10-14 01:55:02,2023-10-14 01:55:03,JCB613C1  ,,
231012,2023-10-13 00:28:04,2023-10-13 00:28:05,JCB613C1  ,,
231011,2023-10-12 00:55:53,2023-10-12 00:55:54,JCB613C1  ,,
231010,2023-10-11 00:40:40,2023-10-11 00:40:41,JCB613C1  ,,
231009,2023-10-10 00:20:56,2023-10-10 00:20:57,JCB613C1  ,,
231008,2023-10-09 00:27:35,2023-10-09 00:27:36,JCB613C1  ,,
231007,2023-10-08 00:43:49,2023-10-08 00:43:50,JCB613C1  ,,
231006,2023-10-07 00:41:30,2023-10-07 00:41:31,JCB613C1  ,,
231005,2023-10-06 00:38:19,2023-10-06 00:38:20,JCB613C1  ,,
231004,2023-10-05 00:34:04,2023-10-05 00:34:05,JCB613C1  ,,
231003,2023-10-04 00:52:47,2023-10-04 00:52:48,JCB613C1  ,,
231002,2023-10-03 01:09:59,2023-10-03 01:10:00,JCB613C1  ,,
231001,2023-10-02 00:56:13,2023-10-02 00:56:14,JCB613C1  ,,
230930,2023-10-01 00:55:47,2023-10-01 00:55:48,JCB613C1  ,,
230929,2023-09-30 00:50:58,2023-09-30 00:50:59,JCB613C1  ,,
230928,2023-09-29 00:42:09,2023-09-29 00:42:10,JCB613C1  ,,
230927,2023-09-28 00:47:25,2023-09-28 00:47:26,JCB613C1  ,,
230926,2023-09-27 00:54:53,2023-09-27 00:54:54,JCB613C1  ,,
230925,2023-09-26 00:42:06,2023-09-26 00:42:07,JCB613C1  ,,
230924,2023-09-25 00:28:44,2023-09-25 00:28:45,JCB613C1  ,,
230923,2023-09-24 00:36:10,2023-09-24 00:36:10,JCB613C1  ,,
230922,2023-09-23 00:38:51,2023-09-23 00:38:52,JCB613C1  ,,
230921,2023-09-22 00:39:59,2023-09-22 00:40:00,JCB613C1  ,,
230920,2023-09-21 00:35:17,2023-09-21 00:35:18,JCB613C1  ,,
230919,2023-09-20 00:29:41,2023-09-20 00:29:43,JCB613C1  ,,
230918,2023-09-19 00:52:38,2023-09-19 00:52:39,JCB613C1  ,,
230917,2023-09-18 00:38:55,2023-09-18 00:38:56,JCB613C1  ,,
230916,2023-09-17 00:44:12,2023-09-17 00:44:13,JCB613C1  ,,
230915,2023-09-16 00:27:36,2023-09-16 00:27:37,JCB613C1  ,,
230914,2023-09-15 00:28:09,2023-09-15 00:28:10,JCB613C1  ,,
230913,2023-09-14 00:29:39,2023-09-14 00:29:41,JCB613C1  ,,
230912,2023-09-13 00:26:32,2023-09-13 00:26:32,JCB613C1  ,,
230911,2023-09-12 00:38:05,2023-09-12 00:38:06,JCB613C1  ,,
230910,2023-09-11 01:05:13,2023-09-11 01:05:13,JCB613C1  ,,
230909,2023-09-10 00:48:10,2023-09-10 00:48:11,JCB613C1  ,,
230908,2023-09-09 00:24:20,2023-09-09 00:24:21,JCB613C1  ,,
230907,2023-09-08 00:46:08,2023-09-08 00:46:09,JCB613C1  ,,
230906,2023-09-07 00:29:46,2023-09-07 00:29:47,JCB613C1  ,,
230905,2023-09-06 00:42:10,2023-09-06 00:42:11,JCB613C1  ,,
230904,2023-09-05 00:37:21,2023-09-05 00:37:21,JCB613C1  ,,
230903,2023-09-04 00:54:56,2023-09-04 00:54:57,JCB613C1  ,,
230902,2023-09-03 00:50:24,2023-09-03 00:50:25,JCB613C1  ,,
230901,2023-09-02 00:54:01,2023-09-02 00:54:02,JCB613C1  ,,
230831,2023-09-01 00:37:21,2023-09-01 00:37:22,JCB613C1  ,,
230830,2023-08-31 00:38:46,2023-08-31 00:38:47,JCB613C1  ,,
230829,2023-08-30 00:51:50,2023-08-30 00:51:51,JCB613C1  ,,
230828,2023-08-29 00:52:48,2023-08-29 00:52:49,JCB613C1  ,,
230827,2023-08-28 00:51:41,2023-08-28 00:51:41,JCB613C1  ,,
230826,2023-08-27 00:41:57,2023-08-27 00:41:58,JCB613C1  ,,
230825,2023-08-26 00:25:58,2023-08-26 00:25:58,JCB613C1  ,,
230824,2023-08-25 00:43:50,2023-08-25 00:43:51,JCB613C1  ,,
230823,2023-08-24 00:57:17,2023-08-24 00:57:18,JCB613C1  ,,
230822,2023-08-23 00:24:32,2023-08-23 00:24:33,JCB613C1  ,,
230821,2023-08-22 00:29:45,2023-08-22 00:29:46,JCB613C1  ,,
230820,2023-08-21 00:24:57,2023-08-21 00:24:58,JCB613C1  ,,
230819,2023-08-20 00:50:32,2023-08-20 00:50:33,JCB613C1  ,,
230818,2023-08-19 00:36:55,2023-08-19 00:36:56,JCB613C1  ,,
230817,2023-08-18 00:30:42,2023-08-18 00:30:43,JCB613C1  ,,
230816,2023-08-17 00:31:44,2023-08-17 00:31:45,JCB613C1  ,,
230815,2023-08-16 00:43:22,2023-08-16 00:43:23,JCB613C1  ,,
230814,2023-08-15 00:40:25,2023-08-15 00:40:26,JCB613C1  ,,
230813,2023-08-14 00:25:28,2023-08-14 00:25:29,JCB613C1  ,,
230812,2023-08-13 01:21:03,2023-08-13 01:21:03,JCB613C1  ,,
230811,2023-08-12 00:28:12,2023-08-12 00:28:13,JCB613C1  ,,
230810,2023-08-11 00:38:29,2023-08-11 00:38:30,JCB613C1  ,,
230809,2023-08-10 00:56:57,2023-08-10 00:56:58,JCB613C1  ,,
230808,2023-08-09 00:32:49,2023-08-09 00:32:50,JCB613C1  ,,
230807,2023-08-08 00:20:02,2023-08-08 00:20:03,JCB613C1  ,,
230806,2023-08-07 00:30:42,2023-08-07 00:30:43,JCB613C1  ,,
230805,2023-08-06 01:20:51,2023-08-06 01:20:52,JCB613C1  ,,
230804,2023-08-05 00:57:34,2023-08-05 00:57:35,JCB613C1  ,,
230803,2023-08-04 00:40:16,2023-08-04 00:40:17,JCB613C1  ,,
230802,2023-08-03 00:47:30,2023-08-03 00:47:30,JCB613C1  ,,
230801,2023-08-02 00:28:00,2023-08-02 00:28:01,JCB613C1  ,,
230731,2023-08-01 00:40:43,2023-08-01 00:40:44,JCB613C1  ,,
230730,2023-07-31 00:39:52,2023-07-31 00:39:53,JCB613C1  ,,
230729,2023-07-30 00:21:20,2023-07-30 00:21:21,JCB613C1  ,,
230728,2023-07-29 00:30:04,2023-07-29 00:30:05,JCB613C1  ,,
230727,2023-07-28 00:22:52,2023-07-28 00:22:53,JCB613C1  ,,
230726,2023-07-27 00:25:52,2023-07-27 00:25:53,JCB613C1  ,,
230725,2023-07-26 00:37:22,2023-07-26 00:37:23,JCB613C1  ,,
230724,2023-07-25 00:25:54,2023-07-25 00:25:54,JCB613C1  ,,
230723,2023-07-24 00:42:26,2023-07-24 00:42:27,JCB613C1  ,,
230722,2023-07-23 01:12:39,2023-07-23 01:12:40,JCB613C1  ,,
230721,2023-07-22 00:25:42,2023-07-22 00:25:42,JCB613C1  ,,
230720,2023-07-21 00:19:32,2023-07-21 00:19:32,JCB613C1  ,,
230719,2023-07-20 00:22:39,2023-07-20 00:22:40,JCB613C1  ,,
230718,2023-07-19 00:21:40,2023-07-19 00:21:40,JCB613C1  ,,
230717,2023-07-18 00:20:29,2023-07-18 00:20:31,JCB613C1  ,,
230716,2023-07-17 00:27:57,2023-07-17 00:27:58,JCB613C1  ,,
230715,2023-07-16 00:20:07,2023-07-16 00:20:08,JCB613C1  ,,
230714,2023-07-15 00:20:57,2023-07-15 00:20:58,JCB613C1  ,,
230713,2023-07-14 00:21:59,2023-07-14 00:22:00,JCB613C1  ,,
230712,2023-07-13 00:22:21,2023-07-13 00:22:21,JCB613C1  ,,
230711,2023-07-12 00:20:54,2023-07-12 00:20:55,JCB613C1  ,,
230710,2023-07-11 00:22:11,2023-07-11 00:22:12,JCB613C1  ,,
230709,2023-07-10 00:19:22,2023-07-10 00:19:23,JCB613C1  ,,
230708,2023-07-09 00:29:53,2023-07-09 00:29:54,JCB613C1  ,,
230707,2023-07-08 00:26:09,2023-07-08 00:26:10,JCB613C1  ,,
230706,2023-07-07 00:18:17,2023-07-07 00:18:18,JCB613C1  ,,
230705,2023-07-06 00:20:38,2023-07-06 00:20:39,JCB613C1  ,,
230704,2023-07-05 00:22:15,2023-07-05 00:22:16,JCB613C1  ,,
230703,2023-07-04 00:24:50,2023-07-04 00:24:51,JCB613C1  ,,
230702,2023-07-03 00:18:01,2023-07-03 00:18:01,JCB613C1  ,,
230701,2023-07-02 00:29:41,2023-07-02 00:29:42,JCB613C1  ,,
230630,2023-07-01 00:22:43,2023-07-01 00:22:44,JCB613C1  ,,
230629,2023-06-30 00:20:28,2023-06-30 00:20:29,JCB613C1  ,,
230628,2023-06-29 00:23:52,2023-06-29 00:23:52,JCB613C1  ,,
230627,2023-06-28 00:17:26,2023-06-28 00:17:27,JCB613C1  ,,
230626,2023-06-27 00:21:55,2023-06-27 00:21:56,JCB613C1  ,,
230625,2023-06-26 00:24:57,2023-06-26 00:24:58,JCB613C1  ,,
230624,2023-06-25 00:20:51,2023-06-25 00:20:52,JCB613C1  ,,
230623,2023-06-24 00:39:11,2023-06-24 00:39:12,JCB613C1  ,,
230622,2023-06-23 00:21:30,2023-06-23 00:21:30,JCB613C1  ,,
230621,2023-06-22 00:19:36,2023-06-22 00:19:37,JCB613C1  ,,
230620,2023-06-21 00:17:53,2023-06-21 00:17:54,JCB613C1  ,,
230619,2023-06-20 00:21:37,2023-06-20 00:21:39,JCB613C1  ,,
230618,2023-06-19 00:26:53,2023-06-19 00:26:54,JCB613C1  ,,
230617,2023-06-18 00:20:31,2023-06-18 00:20:32,JCB613C1  ,,
230616,2023-06-17 00:21:36,2023-06-17 00:21:37,JCB613C1  ,,
230615,2023-06-16 00:18:33,2023-06-16 00:18:34,JCB613C1  ,,
230614,2023-06-15 00:18:54,2023-06-15 00:18:55,JCB613C1  ,,
230613,2023-06-14 00:20:32,2023-06-14 00:20:33,JCB613C1  ,,
230612,2023-06-13 00:32:38,2023-06-13 00:32:39,JCB613C1  ,,
230611,2023-06-12 00:19:23,2023-06-12 00:19:24,JCB613C1  ,,
230610,2023-06-11 00:18:28,2023-06-11 00:18:28,JCB613C1  ,,
230609,2023-06-10 00:18:50,2023-06-10 00:18:50,JCB613C1  ,,
230608,2023-06-09 00:18:12,2023-06-09 00:18:13,JCB613C1  ,,
230607,2023-06-08 00:26:26,2023-06-08 00:26:27,JCB613C1  ,,
230606,2023-06-07 00:20:38,2023-06-07 00:20:38,JCB613C1  ,,
230605,2023-06-06 00:21:06,2023-06-06 00:21:06,JCB613C1  ,,
230604,2023-06-05 00:21:21,2023-06-05 00:21:22,JCB613C1  ,,
230603,2023-06-04 00:20:07,2023-06-04 00:20:08,JCB613C1  ,,
230602,2023-06-03 00:20:50,2023-06-03 00:20:50,JCB613C1  ,,
230601,2023-06-02 00:21:15,2023-06-02 00:21:15,JCB613C1  ,,
240219,2024-02-20 01:23:34,2024-02-20 01:23:34,JCB624C   ,,
240218,2024-02-19 02:12:40,2024-02-19 02:12:40,JCB624C   ,,
240217,2024-02-18 02:19:17,2024-02-18 02:19:17,JCB624C   ,,
240216,2024-02-17 01:07:23,2024-02-17 01:07:23,JCB624C   ,,
240215,2024-02-16 01:05:26,2024-02-16 01:05:26,JCB624C   ,,
240214,2024-02-15 00:40:18,2024-02-15 00:40:19,JCB624C   ,,
240213,2024-02-14 00:35:20,2024-02-14 00:35:20,JCB624C   ,,
240212,2024-02-13 00:45:09,2024-02-13 00:45:10,JCB624C   ,,
240211,2024-02-12 00:58:12,2024-02-12 00:58:12,JCB624C   ,,
240210,2024-02-11 00:53:41,2024-02-11 00:53:41,JCB624C   ,,
240209,2024-02-10 01:07:17,2024-02-10 01:07:17,JCB624C   ,,
240208,2024-02-09 00:38:55,2024-02-09 00:38:55,JCB624C   ,,
240207,2024-02-08 00:48:15,2024-02-08 00:48:16,JCB624C   ,,
240206,2024-02-07 00:49:17,2024-02-07 00:49:17,JCB624C   ,,
240205,2024-02-06 00:43:39,2024-02-06 00:43:40,JCB624C   ,,
240204,2024-02-05 01:10:15,2024-02-05 01:10:15,JCB624C   ,,
240203,2024-02-04 01:16:18,2024-02-04 01:16:18,JCB624C   ,,
240202,2024-02-03 00:48:53,2024-02-03 00:48:54,JCB624C   ,,
240201,2024-02-02 00:27:00,2024-02-02 00:27:00,JCB624C   ,,
240131,2024-02-01 01:09:53,2024-02-01 01:09:54,JCB624C   ,,
240130,2024-01-31 00:43:52,2024-01-31 00:43:52,JCB624C   ,,
240129,2024-01-30 00:24:41,2024-01-30 00:24:41,JCB624C   ,,
240128,2024-01-29 01:05:01,2024-01-29 01:05:01,JCB624C   ,,
240127,2024-01-28 00:40:40,2024-01-28 00:40:40,JCB624C   ,,
240126,2024-01-27 00:46:53,2024-01-27 00:46:53,JCB624C   ,,
240125,2024-01-26 00:27:42,2024-01-26 00:27:42,JCB624C   ,,
240124,2024-01-25 00:47:54,2024-01-25 00:47:55,JCB624C   ,,
240123,2024-01-24 00:46:08,2024-01-24 00:46:09,JCB624C   ,,
240122,2024-01-23 00:47:48,2024-01-23 00:47:48,JCB624C   ,,
240121,2024-01-22 00:35:30,2024-01-22 00:35:30,JCB624C   ,,
240120,2024-01-21 01:12:51,2024-01-21 01:12:51,JCB624C   ,,
240119,2024-01-20 01:29:15,2024-01-20 01:29:15,JCB624C   ,,
240118,2024-01-19 00:52:56,2024-01-19 00:52:56,JCB624C   ,,
240117,2024-01-18 00:20:59,2024-01-18 00:20:59,JCB624C   ,,
240116,2024-01-17 00:49:43,2024-01-17 00:49:44,JCB624C   ,,
240115,2024-01-16 00:27:58,2024-01-16 00:27:58,JCB624C   ,,
240114,2024-01-15 00:38:11,2024-01-15 00:38:11,JCB624C   ,,
240113,2024-01-14 00:35:43,2024-01-14 00:35:43,JCB624C   ,,
240112,2024-01-13 00:25:56,2024-01-13 00:25:56,JCB624C   ,,
240111,2024-01-12 00:44:29,2024-01-12 00:44:29,JCB624C   ,,
240110,2024-01-11 00:49:24,2024-01-11 00:49:24,JCB624C   ,,
240109,2024-01-10 00:25:17,2024-01-10 00:25:18,JCB624C   ,,
240108,2024-01-09 00:43:57,2024-01-09 00:43:58,JCB624C   ,,
240107,2024-01-08 00:52:16,2024-01-08 00:52:16,JCB624C   ,,
240106,2024-01-07 00:42:36,2024-01-07 00:42:36,JCB624C   ,,
240105,2024-01-06 00:27:30,2024-01-06 00:27:30,JCB624C   ,,
240104,2024-01-05 00:48:46,2024-01-05 00:48:46,JCB624C   ,,
240103,2024-01-04 00:50:20,2024-01-04 00:50:20,JCB624C   ,,
240102,2024-01-03 00:39:42,2024-01-03 00:39:42,JCB624C   ,,
240101,2024-01-02 00:46:35,2024-01-02 00:46:36,JCB624C   ,,
231231,2024-01-01 00:17:24,2024-01-01 00:17:24,JCB624C   ,,
231230,2023-12-31 00:54:39,2023-12-31 00:54:39,JCB624C   ,,
231229,2023-12-30 00:51:36,2023-12-30 00:51:36,JCB624C   ,,
231228,2023-12-29 00:48:35,2023-12-29 00:48:35,JCB624C   ,,
231227,2023-12-28 00:37:22,2023-12-28 00:37:23,JCB624C   ,,
231226,2023-12-27 00:38:37,2023-12-27 00:38:38,JCB624C   ,,
231225,2023-12-26 00:27:13,2023-12-26 00:27:13,JCB624C   ,,
231224,2023-12-25 00:47:25,2023-12-25 00:47:26,JCB624C   ,,
231223,2023-12-24 01:42:13,2023-12-24 01:42:13,JCB624C   ,,
231222,2023-12-23 00:42:02,2023-12-23 00:42:02,JCB624C   ,,
231221,2023-12-22 00:38:40,2023-12-22 00:38:41,JCB624C   ,,
231220,2023-12-21 00:32:00,2023-12-21 00:32:01,JCB624C   ,,
231219,2023-12-20 00:31:33,2023-12-20 00:31:33,JCB624C   ,,
231218,2023-12-19 00:45:17,2023-12-19 00:45:17,JCB624C   ,,
231217,2023-12-18 00:50:25,2023-12-18 00:50:25,JCB624C   ,,
231216,2023-12-17 00:38:28,2023-12-17 00:38:28,JCB624C   ,,
231215,2023-12-16 00:23:23,2023-12-16 00:23:23,JCB624C   ,,
231214,2023-12-15 00:36:46,2023-12-15 00:36:47,JCB624C   ,,
231213,2023-12-14 00:52:21,2023-12-14 00:52:21,JCB624C   ,,
231212,2023-12-13 00:40:35,2023-12-13 00:40:35,JCB624C   ,,
231211,2023-12-12 00:13:12,2023-12-12 00:13:12,JCB624C   ,,
231210,2023-12-11 00:35:35,2023-12-11 00:35:35,JCB624C   ,,
231209,2023-12-10 00:20:47,2023-12-10 00:20:47,JCB624C   ,,
231208,2023-12-09 00:58:25,2023-12-09 00:58:25,JCB624C   ,,
231207,2023-12-08 00:21:33,2023-12-08 00:21:33,JCB624C   ,,
231206,2023-12-07 00:44:39,2023-12-07 00:44:39,JCB624C   ,,
231205,2023-12-06 00:45:37,2023-12-06 00:45:37,JCB624C   ,,
231204,2023-12-05 00:33:00,2023-12-05 00:33:00,JCB624C   ,,
231203,2023-12-04 00:26:05,2023-12-04 00:26:05,JCB624C   ,,
231202,2023-12-03 00:27:48,2023-12-03 00:27:48,JCB624C   ,,
231201,2023-12-02 00:25:00,2023-12-02 00:25:01,JCB624C   ,,
231130,2023-12-01 00:43:53,2023-12-01 00:43:54,JCB624C   ,,
231129,2023-11-30 00:32:43,2023-11-30 00:32:43,JCB624C   ,,
231128,2023-11-29 00:19:25,2023-11-29 00:19:25,JCB624C   ,,
231127,2023-11-28 00:20:44,2023-11-28 00:20:45,JCB624C   ,,
231126,2023-11-27 00:31:10,2023-11-27 00:31:10,JCB624C   ,,
231125,2023-11-26 00:31:20,2023-11-26 00:31:20,JCB624C   ,,
231124,2023-11-25 00:26:26,2023-11-25 00:26:27,JCB624C   ,,
231123,2023-11-24 00:23:01,2023-11-24 00:23:01,JCB624C   ,,
231122,2023-11-23 00:16:52,2023-11-23 00:16:53,JCB624C   ,,
231121,2023-11-22 00:20:20,2023-11-22 00:20:21,JCB624C   ,,
231120,2023-11-21 00:17:00,2023-11-21 00:17:01,JCB624C   ,,
231119,2023-11-20 00:19:14,2023-11-20 00:19:15,JCB624C   ,,
231118,2023-11-19 00:32:07,2023-11-19 00:32:07,JCB624C   ,,
231117,2023-11-18 00:38:42,2023-11-18 00:38:43,JCB624C   ,,
231116,2023-11-17 00:22:30,2023-11-17 00:22:30,JCB624C   ,,
231115,2023-11-16 01:02:45,2023-11-16 01:02:46,JCB624C   ,,
231114,2023-11-15 00:24:04,2023-11-15 00:24:04,JCB624C   ,,
231113,2023-11-14 00:28:30,2023-11-14 00:28:31,JCB624C   ,,
231112,2023-11-13 00:54:33,2023-11-13 00:54:33,JCB624C   ,,
231111,2023-11-12 00:53:14,2023-11-12 00:53:15,JCB624C   ,,
231110,2023-11-11 00:12:28,2023-11-11 00:12:29,JCB624C   ,,
231109,2023-11-10 00:30:25,2023-11-10 00:30:26,JCB624C   ,,
231108,2023-11-09 00:32:51,2023-11-09 00:32:51,JCB624C   ,,
231107,2023-11-08 00:32:35,2023-11-08 00:32:35,JCB624C   ,,
231106,2023-11-07 00:54:27,2023-11-07 00:54:27,JCB624C   ,,
231105,2023-11-06 01:30:52,2023-11-06 01:30:52,JCB624C   ,,
231104,2023-11-05 00:27:16,2023-11-05 00:27:16,JCB624C   ,,
231103,2023-11-04 00:22:17,2023-11-04 00:22:18,JCB624C   ,,
231102,2023-11-03 00:45:40,2023-11-03 00:45:41,JCB624C   ,,
231101,2023-11-02 00:39:24,2023-11-02 00:39:25,JCB624C   ,,
231031,2023-11-01 00:19:49,2023-11-01 00:19:49,JCB624C   ,,
231030,2023-10-31 00:21:10,2023-10-31 00:21:10,JCB624C   ,,
231029,2023-10-30 00:15:53,2023-10-30 00:15:53,JCB624C   ,,
231028,2023-10-29 00:22:50,2023-10-29 00:22:50,JCB624C   ,,
231027,2023-10-28 00:27:47,2023-10-28 00:27:48,JCB624C   ,,
231026,2023-10-27 00:40:15,2023-10-27 00:40:16,JCB624C   ,,
231025,2023-10-26 00:33:04,2023-10-26 00:33:04,JCB624C   ,,
231024,2023-10-25 00:20:57,2023-10-25 00:20:58,JCB624C   ,,
231023,2023-10-24 00:29:53,2023-10-24 00:29:53,JCB624C   ,,
231022,2023-10-23 00:47:13,2023-10-23 00:47:14,JCB624C   ,,
231021,2023-10-22 01:11:52,2023-10-22 01:11:52,JCB624C   ,,
231020,2023-10-21 00:47:22,2023-10-21 00:47:23,JCB624C   ,,
231019,2023-10-20 00:38:55,2023-10-20 00:38:55,JCB624C   ,,
231018,2023-10-19 00:12:22,2023-10-19 00:12:23,JCB624C   ,,
231017,2023-10-18 00:30:21,2023-10-18 00:30:21,JCB624C   ,,
231016,2023-10-17 01:17:56,2023-10-17 01:17:56,JCB624C   ,,
231015,2023-10-16 00:18:41,2023-10-16 00:18:41,JCB624C   ,,
231014,2023-10-15 00:12:20,2023-10-15 00:12:20,JCB624C   ,,
231013,2023-10-14 00:14:23,2023-10-14 00:14:23,JCB624C   ,,
231012,2023-10-13 00:14:19,2023-10-13 00:14:19,JCB624C   ,,
231011,2023-10-12 00:40:41,2023-10-12 00:40:42,JCB624C   ,,
231010,2023-10-11 00:27:14,2023-10-11 00:27:14,JCB624C   ,,
231009,2023-10-10 00:07:41,2023-10-10 00:07:41,JCB624C   ,,
231008,2023-10-09 00:13:59,2023-10-09 00:14:00,JCB624C   ,,
231007,2023-10-08 00:30:09,2023-10-08 00:30:09,JCB624C   ,,
231006,2023-10-07 00:28:25,2023-10-07 00:28:25,JCB624C   ,,
231005,2023-10-06 00:24:18,2023-10-06 00:24:19,JCB624C   ,,
231004,2023-10-05 00:20:38,2023-10-05 00:20:38,JCB624C   ,,
231003,2023-10-04 00:38:57,2023-10-04 00:38:57,JCB624C   ,,
231002,2023-10-03 00:56:54,2023-10-03 00:56:54,JCB624C   ,,
231001,2023-10-02 00:42:12,2023-10-02 00:42:12,JCB624C   ,,
230930,2023-10-01 00:38:04,2023-10-01 00:38:04,JCB624C   ,,
230929,2023-09-30 00:34:45,2023-09-30 00:34:46,JCB624C   ,,
230928,2023-09-29 00:25:42,2023-09-29 00:25:43,JCB624C   ,,
230927,2023-09-28 00:31:53,2023-09-28 00:31:54,JCB624C   ,,
230926,2023-09-27 00:39:07,2023-09-27 00:39:07,JCB624C   ,,
230925,2023-09-26 00:26:44,2023-09-26 00:26:45,JCB624C   ,,
230924,2023-09-25 00:12:51,2023-09-25 00:12:51,JCB624C   ,,
230923,2023-09-24 00:22:28,2023-09-24 00:22:28,JCB624C   ,,
230922,2023-09-23 00:21:18,2023-09-23 00:21:19,JCB624C   ,,
230921,2023-09-22 00:23:52,2023-09-22 00:23:52,JCB624C   ,,
230920,2023-09-21 00:19:50,2023-09-21 00:19:51,JCB624C   ,,
230919,2023-09-20 00:14:29,2023-09-20 00:14:30,JCB624C   ,,
230918,2023-09-19 00:37:06,2023-09-19 00:37:06,JCB624C   ,,
230917,2023-09-18 00:22:43,2023-09-18 00:22:43,JCB624C   ,,
230916,2023-09-17 00:28:45,2023-09-17 00:28:45,JCB624C   ,,
230915,2023-09-16 00:09:33,2023-09-16 00:09:33,JCB624C   ,,
230914,2023-09-15 00:11:42,2023-09-15 00:11:42,JCB624C   ,,
230913,2023-09-14 00:12:27,2023-09-14 00:12:27,JCB624C   ,,
230912,2023-09-13 00:10:35,2023-09-13 00:10:35,JCB624C   ,,
230911,2023-09-12 00:21:28,2023-09-12 00:21:28,JCB624C   ,,
230910,2023-09-11 00:49:36,2023-09-11 00:49:36,JCB624C   ,,
230909,2023-09-10 00:32:13,2023-09-10 00:32:13,JCB624C   ,,
230908,2023-09-09 00:05:10,2023-09-09 00:05:10,JCB624C   ,,
230907,2023-09-08 00:31:22,2023-09-08 00:31:22,JCB624C   ,,
230906,2023-09-07 00:13:59,2023-09-07 00:13:59,JCB624C   ,,
230905,2023-09-06 00:26:58,2023-09-06 00:26:59,JCB624C   ,,
230904,2023-09-05 00:22:19,2023-09-05 00:22:19,JCB624C   ,,
230903,2023-09-04 00:38:59,2023-09-04 00:38:59,JCB624C   ,,
230902,2023-09-03 00:34:57,2023-09-03 00:34:58,JCB624C   ,,
230901,2023-09-02 00:40:56,2023-09-02 00:40:56,JCB624C   ,,
230831,2023-09-01 00:19:53,2023-09-01 00:19:53,JCB624C   ,,
230830,2023-08-31 00:22:34,2023-08-31 00:22:34,JCB624C   ,,
230829,2023-08-30 00:36:18,2023-08-30 00:36:18,JCB624C   ,,
230828,2023-08-29 00:35:46,2023-08-29 00:35:46,JCB624C   ,,
230827,2023-08-28 00:35:29,2023-08-28 00:35:29,JCB624C   ,,
230826,2023-08-27 00:25:05,2023-08-27 00:25:05,JCB624C   ,,
230825,2023-08-26 00:09:50,2023-08-26 00:09:51,JCB624C   ,,
230824,2023-08-25 00:27:12,2023-08-25 00:27:13,JCB624C   ,,
230823,2023-08-24 00:40:45,2023-08-24 00:40:46,JCB624C   ,,
230822,2023-08-23 00:09:06,2023-08-23 00:09:06,JCB624C   ,,
230821,2023-08-22 00:13:53,2023-08-22 00:13:53,JCB624C   ,,
230820,2023-08-21 00:08:51,2023-08-21 00:08:51,JCB624C   ,,
230819,2023-08-20 00:34:45,2023-08-20 00:34:45,JCB624C   ,,
230818,2023-08-19 00:20:53,2023-08-19 00:20:53,JCB624C   ,,
230817,2023-08-18 00:14:50,2023-08-18 00:14:51,JCB624C   ,,
230816,2023-08-17 00:15:37,2023-08-17 00:15:37,JCB624C   ,,
230815,2023-08-16 00:27:40,2023-08-16 00:27:40,JCB624C   ,,
230814,2023-08-15 00:22:58,2023-08-15 00:22:58,JCB624C   ,,
230813,2023-08-14 00:09:06,2023-08-14 00:09:06,JCB624C   ,,
230812,2023-08-13 01:04:46,2023-08-13 01:04:46,JCB624C   ,,
230811,2023-08-12 00:13:01,2023-08-12 00:13:01,JCB624C   ,,
230810,2023-08-11 00:22:02,2023-08-11 00:22:02,JCB624C   ,,
230809,2023-08-10 00:40:20,2023-08-10 00:40:20,JCB624C   ,,
230808,2023-08-09 00:16:26,2023-08-09 00:16:27,JCB624C   ,,
230807,2023-08-08 00:03:35,2023-08-08 00:03:35,JCB624C   ,,
230806,2023-08-07 00:15:16,2023-08-07 00:15:16,JCB624C   ,,
230805,2023-08-06 01:05:44,2023-08-06 01:05:44,JCB624C   ,,
230804,2023-08-05 00:44:14,2023-08-05 00:44:14,JCB624C   ,,
230803,2023-08-04 00:26:50,2023-08-04 00:26:51,JCB624C   ,,
230802,2023-08-03 00:33:29,2023-08-03 00:33:29,JCB624C   ,,
230801,2023-08-02 00:13:25,2023-08-02 00:13:25,JCB624C   ,,
230731,2023-08-01 00:25:52,2023-08-01 00:25:52,JCB624C   ,,
230730,2023-07-31 00:25:56,2023-07-31 00:25:57,JCB624C   ,,
230729,2023-07-30 00:07:38,2023-07-30 00:07:38,JCB624C   ,,
230728,2023-07-29 00:16:38,2023-07-29 00:16:39,JCB624C   ,,
230727,2023-07-28 00:09:11,2023-07-28 00:09:11,JCB624C   ,,
230726,2023-07-27 00:11:51,2023-07-27 00:11:52,JCB624C   ,,
230725,2023-07-26 00:22:46,2023-07-26 00:22:46,JCB624C   ,,
230724,2023-07-25 00:11:07,2023-07-25 00:11:07,JCB624C   ,,
230723,2023-07-24 00:28:50,2023-07-24 00:28:50,JCB624C   ,,
230722,2023-07-23 00:58:13,2023-07-23 00:58:13,JCB624C   ,,
